title,link,description,price,bedroom,area,latitude,longitude,posing time,update time,available time
"{    [{( {East Somerville/Sullivan Sq 4BR, 2 Bath - Parking } )}]    }",http://boston.craigslist.org/gbs/fee/6105675766.html,"East Somerville/Sullivan Sq 4BR, 2 Bath - Parking Somerville / East Somerville / Sullivan Square Available: 5/1/2017 || Fee: Full Fee || Reference: #172419 Apartment Summary Renovated 4 bedroom, 2...",$3000,4BR / 2Ba,available may 1,42.386894,-71.081337,2017-04-26  3:33pm,2017-04-29  8:24pm,apartment
"Prime Porter Square location! 9/1 move-in, driveway, laundry",http://boston.craigslist.org/gbs/abo/6105440181.html,This third floor apartment has both the location and amenities that you're looking for... Walk Score of 91! Located only a 5 minutes away (less than a half mile) from Porter Square! You'll have easy...,$2800,2BR / 1Ba,available sep 1,42.38691,-71.116153,2017-04-26  1:17pm,email to friend,cats are OK - purrr
PRICE REDUCED - NICE CONDO (w/ off-street Parking Space),http://boston.craigslist.org/gbs/abo/6079919648.html,"Lease Period: Starting Date: Flexible, No later than Sep. 1, 2017 Ending Date: Aug. 31, 2018, renewable afterwards. No Fee, Directly from Owner! Price: $2600 NOW!!! (Include 2 parking space) (Gas and ",$2600,2BR / 1Ba,1100ft2,42.38694,-71.084804,2017-04-08  3:06pm,2017-05-01 12:05pm,available apr 1
"7 Bd on , 2 Bath, Parking Included",http://boston.craigslist.org/gbs/fee/6073912524.html,"ID: 2352674 Location: Oxford, SomervilleRent: $5100 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 7 Baths: 2 Features: Parking Included Raymond Ng  Cell  x 117 Office Phoenix Realty...",$5100,7BR / 2Ba,available sep 1,42.38697,-71.101577,2017-04-04  1:07pm,2017-05-01 10:34am,apartment
"Spring Hill 4 Bed- Updated w/ Parking Included, Laundry",http://boston.craigslist.org/gbs/fee/6072891456.html,"ID: 2352666 Rent: $3600 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 1 Features: Parking Included This unit features hardwood floors, updated kitchen and bath, living room...",$3600,4BR / 1Ba,available sep 1,42.38697,-71.101577,2017-04-03  6:08pm,2017-05-01  1:03pm,cats are OK - purrr
Spring Hill 4 Bed- Updated w/ Parking Included,http://boston.craigslist.org/gbs/fee/6066396022.html,"ID: 2352666 Rent: $3600 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 1 Pets: Cat or Small Dog Features: Parking Included This unit features hardwood floors, updated kitchen ",$3600,4BR / 1Ba,available sep 1,42.38697,-71.101577,2017-03-30  9:27am,2017-04-27 12:34am,cats are OK - purrr
4 Bd on,http://boston.craigslist.org/gbs/fee/6082455379.html,"ID: 2352666 Location: Oxford St., SomervilleRent: $3600 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 1 Pet: Negotiable Raymond Ng  Cell  x 117 Office Phoenix Realty 1284...",$3600,4BR / 1Ba,available sep 1,42.38697,-71.101577,2017-04-10 12:37pm,2017-04-30  8:02am,cats are OK - purrr
"Somerville 4 Bed- Updated w/ Parking Included, Laundry",http://boston.craigslist.org/gbs/fee/6103664591.html,"ID: 2352666 Rent: $3600 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 1 Pet: Negotiable This unit features hardwood floors, updated kitchen and bath, living room and den...",$3600,4BR / 1Ba,available sep 1,42.38697,-71.101577,2017-04-25 11:03am,2017-04-30 11:06am,cats are OK - purrr
In Unit Laundry ~~ Winter Hill Area ~~ Available July 1!,http://boston.craigslist.org/gbs/fee/6093636667.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Apartment Summary Raised 1st floor, 2 bed, and 1 bath unit, located in Somerville. Clean, with newly renovated bedrooms and new washer and...",$1700,2BR / 1Ba,available jul 1,42.386983,-71.092005,2017-04-18  2:00pm,2017-04-29 12:05pm,cats are OK - purrr
1+ Bed --- Winter Hill Area --- Available for July 1!,http://boston.craigslist.org/gbs/fee/6083030388.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Apartment Summary Raised 1st floor, 1+ bed, and 1 bath unit, located in Somerville. Clean, with newly renovated bedrooms and new washer and ",$1700,1BR / 1Ba,available jul 1,42.386983,-71.092005,2017-04-10  6:32pm,2017-04-29 12:03pm,cats are OK - purrr
Winter Hill / Sullivan Square - 1+ Bedroom,http://boston.craigslist.org/gbs/fee/6109597659.html,"Winter Hill / Sullivan Square - 1+ Bedroom Somerville / Winter Hill / Sullivan Square Available: 7/1/2017 || Fee: Full Fee || Reference: #139287 Apartment Details Available: July 01, 2017 Bedrooms:...",$1700,1BR / 1Ba,available jul 1,42.386983,-71.092005,2017-04-29 11:15am,email to friend,cats are OK - purrr
Solid 2 Bed --- IN UNIT LAUNDRY! -- Winter Hill Area,http://boston.craigslist.org/gbs/fee/6083028793.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Apartment Details Available: July 01, 2017 Kitchen: Eat in Kitchen. Appliances include: Refrigerator, Natural Gas Stove, Microwave. Bath: 1 ",$1700,2BR / 1Ba,available jul 1,42.386983,-71.092005,2017-04-10  6:31pm,2017-04-28  7:41pm,cats are OK - purrr
(  [(   [  ( Winter Hill / Sullivan Square - 2 Bedroom  )  ]   )]  ),http://boston.craigslist.org/gbs/fee/6108350833.html,Winter Hill / Sullivan Square - 2 Bedroom Somerville / Winter Hill / Sullivan Square Available: 7/1/2017 || Fee: Full Fee || Reference: #171108 Apartment Details Reference: #171108 Fee: Full Fee...,$1700,2BR / 1Ba,available jul 1,42.386983,-71.092005,2017-04-28  1:07pm,2017-04-30  3:51pm,cats are OK - purrr
Solid 2 Bed ~~ Winter Hill Area ~~ In UNIT Laundry!!,http://boston.craigslist.org/gbs/fee/6087220387.html,"APARTMENT RENTAL EXPERTS, LLC Apartment Rental Experts, LLC Features Permit Street Parking. 14 minute walk to the T. Washer in unit, Dryer in unit, Cable Ready. Apartment Summary Raised 1st floor, 2...",$1700,2BR / 1Ba,available jul 1,42.386983,-71.092005,2017-04-13  5:10pm,2017-04-30  6:05pm,cats are OK - purrr
Excellent Value! 1.5BR close to Union Sq+util incl+unit laund ava 7/1!,http://boston.craigslist.org/gbs/fee/6107124396.html,-Excellent 1.5BR apartment close to Union Square -NIce HWD FL throughout -Free in-unit laundry -All utilities included with price of rent -Cats and dogs negotiable -Additional storage space available ,$1800,1BR / 1Ba,available jul 1,42.386983,-71.092005,2017-04-27  3:23pm,2017-04-30 11:57am,cats are OK - purrr
"1.5 Bed in East Somerville, ALL UTIL Incl, in-unit Laundry",http://boston.craigslist.org/gbs/fee/6082522715.html,"Unit ID:2336 1.5 Bed, 1 Bath â‹… $1800 â‹… Full Fee Available July 1, 2017 â€£ Laundry (In-Unit: Free) â€£ Cooking Gas, Electricity, Heat, Hot Water, Municipal Water Included â€£...",$1800,1BR / 1Ba,available jul 1,42.386983,-71.092005,2017-04-10  1:14pm,2017-04-30  6:22pm,apartment
"Beautiful 1.5BR close to Union Sq, HWD FL, unit laund, ava 7/1!",http://boston.craigslist.org/gbs/fee/6083737087.html,-Excellent 1.5BR apartment close to Union Square -NIce HWD FL throughout -Free in-unit laundry -All utilities included with price of rent -Cats and dogs negotiable -Additional storage space available ,$1800,1BR / 1Ba,available jul 1,42.386983,-71.092005,2017-04-11 10:42am,2017-04-30 12:50pm,apartment
Renovated Spring Hill 4 Bed w/ Central Air ~ Modern ~ Open Kitchen,http://boston.craigslist.org/gbs/fee/6104660214.html,"ID: 2379735 Location: Lowell, Somerville (Spring Hill) Rent: $4200 / Month Broker Fee: One Month Available Date: 06/01/2017 Beds: 4 Baths: 1.5 Pet: Cat Ok Features: Central Air, Dishwasher, Disposal, ",$4200,4BR / 1Ba,available jun 1,42.387028,-71.110176,2017-04-25 10:01pm,email to friend,cats are OK - purrr
"** PORTER SQ MODERN 3BR ** Mins to T, Starbucks - Dishwasher/Laundry!",http://boston.craigslist.org/gbs/fee/6101194471.html,"ID: 2394233 Location: Gould Ave., Somerville (Spring Hill) Rent: $3250 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Pet: No Pet Features: Dishwasher, Disposal, Gas Stove, ",$3250,3BR / 1Ba,available sep 1,42.387032,-71.113163,2017-04-23  5:01pm,2017-04-30 10:10pm,apartment
"2 Bd on , Pet Ok, NO FEE, 2 Bath, Dining Room, New Appliances, Dishwas",http://boston.craigslist.org/gbs/nfb/6093090124.html,"ID: 2390102 Location: New St., Cambridge (Cambridge Highlands) Rent: $2600 / Month Broker Fee: No Fee Available Date: 08/01/2017 Beds: 2 Baths: 2 Pet: Pet Friendly Rent Includes: Hot Water Features:...",$2600,2BR / 2Ba,930ft2,42.387097,-71.140993,2017-04-18  7:52am,2017-05-01  6:42pm,available aug 1
"Cambridge 2 Bedroom, 2 Bath, Pet Ok, Parking For Rent, Internet, A/C",http://boston.craigslist.org/gbs/nfb/6096468706.html,"ID: 2358498 Location: New St., Cambridge (Cambridge Highlands) Rent: $2950 / Month Broker Fee: No Fee Available Date: 05/16/2017 Beds: 2 Baths: 2 Pet: Pet Friendly Rent Includes: Hot Water Features:...",$2950,2BR / 2Ba,1045ft2,42.387097,-71.140993,2017-04-20 12:22pm,2017-04-29 10:55am,available may 16
"Cambridge top location2 Bedroom, 1.5 Bath, Pet Ok,",http://boston.craigslist.org/gbs/nfb/6096481209.html,"ID: 2375412 Location: New St., Cambridge (Cambridge Highlands) Rent: $2650 / Month Broker Fee: No Fee Available Date: NOW Beds: 2 Baths: 1.5 Pet: Pet Friendly Rent Includes: Hot Water Features: A/C,...",$2650,2BR / 1Ba,860ft2,42.387097,-71.140993,2017-04-20 12:29pm,2017-04-29 10:55am,available apr 20
Cambridge 1 bed top location close transportian,http://boston.craigslist.org/gbs/fee/6091325096.html,"ID: 2027179 Location: New St., Cambridge (Cambridge Highlands) Rent: $2400 / Month Available Date: 07/01/2017 Beds: 1 Baths: 1 Rent Includes: Hot Water Features: A/C, Carpet, Central Air, Dining...",$2400,1BR / 1Ba,790ft2,42.387097,-71.140993,2017-04-16 11:01pm,2017-04-29 10:59am,available jul 1
"2 Bd on New St, 2 Bath, Pet Ok, Yard, Carpet, Parking For Rent",http://boston.craigslist.org/gbs/nfb/6072929360.html,"ID: 2386467 Location: New St., Cambridge (Cambridge Highlands) Rent: $3000 / Month Broker Fee: No Fee Available Date: 07/01/2017 Beds: 2 Baths: 2 Pet: Pet Friendly Rent Includes: Hot Water Features:...",$3000,2BR / 2Ba,1176ft2,42.387097,-71.140993,2017-04-03  6:36pm,2017-05-01  6:59pm,available jul 1
"2 Bd on , 2 Bath, NO FEE, Pet Ok, New/Renovated Bath, Internet, Yard,",http://boston.craigslist.org/gbs/nfb/6093114031.html,"ID: 2358498 Location: New St., Cambridge (Cambridge Highlands) Rent: $2950 / Month Broker Fee: No Fee Available Date: 05/16/2017 Beds: 2 Baths: 2 Pet: Pet Friendly Rent Includes: Hot Water Features:...",$2950,2BR / 2Ba,1045ft2,42.387097,-71.140993,2017-04-18  8:23am,2017-05-01  6:43pm,available may 16
"2 Bd on , 1.5 Bath, Pet Ok, Dining Room, Laundry in Unit, New Applianc",http://boston.craigslist.org/gbs/nfb/6102697576.html,"ID: 2375412 Location: New St., Cambridge (Cambridge Highlands) Rent: $2650 / Month Available Date: NOW Beds: 2 Baths: 1.5 Pet: Pet Friendly Rent Includes: Hot Water Features: A/C, Carpet, Central...",$2650,2BR / 1Ba,860ft2,42.387097,-71.140993,2017-04-24  4:40pm,email to friend,available apr 24
"2 Bd on , Pet Ok, 2 Bath, Yard, Laundry in Unit, Dining Room, Granite",http://boston.craigslist.org/gbs/nfb/6102669818.html,"ID: 2358498 Location: New St., Cambridge (Cambridge Highlands) Rent: $2950 / Month Available Date: 05/16/2017 Beds: 2 Baths: 2 Pet: Pet Friendly Rent Includes: Hot Water Features: A/C, Carpet,...",$2950,2BR / 2Ba,1045ft2,42.387097,-71.140993,2017-04-24  4:22pm,email to friend,available may 16
AMAZING 2 BED 2 BATH NEW ST CAMBRIDGE HIGHLANDS AV 7/1 CALL JC,http://boston.craigslist.org/gbs/nfb/6072361647.html,"ID: 2386467 Location: New St., Cambridge (Cambridge Highlands) Rent: $3000 / Month Broker Fee: No Fee Available Date: 07/01/2017 Beds: 2 Baths: 2 Pet: Pet Friendly Rent Includes: Hot Water Features:...",$3000,2BR / 2Ba,1176ft2,42.387097,-71.140993,2017-04-03 12:46pm,2017-04-24  3:17pm,available jul 1
4 bed / supertastic / porch / available 8/1,http://boston.craigslist.org/gbs/fee/6070811298.html,Please call or text msg Michael at for showing appointment #156988: 4 Bedroom in Somerville available August 1st for $3600/month. Utilities are included with this apartment! On street parking with a...,$3600,4BR / 1Ba,available aug 1,42.387127,-71.116258,2017-04-02 11:23am,2017-04-28  8:16pm,apartment
4 bed * sexy * all utilities included * available August 1st,http://boston.craigslist.org/gbs/fee/6064782067.html,Please call or text msg Michael at for showing appointment #156988: 4 Bedroom in Somerville available August 1st for $3600/month. Utilities are included with this apartment! On street parking w/ a...,$3600,4BR / 1Ba,available aug 1,42.387127,-71.116258,2017-03-29  6:26am,2017-04-25  5:05pm,apartment
Available Aug 1 | 4 bed | opulent | walk to shops/restaurants,http://boston.craigslist.org/gbs/fee/6084177474.html,Please call or text msg Michael at for showing appointment #156988: 4 Bedroom in Somerville available August 1st for $3600/month. Utilities are included with this property! Parking is on street w/ a...,$3600,4BR / 1Ba,available aug 1,42.387127,-71.116258,2017-04-11  3:04pm,2017-04-28  8:07pm,apartment
Stellar * porch * available Aug 1st * 4 bed,http://boston.craigslist.org/gbs/fee/6076849352.html,Please call or text msg Michael at for showing appointment #156988: 4 Bedroom in Somerville available August 1st for $3600/month. UTILITIES INCLUDED!!! It doesn't get much better than this! On street ,$3600,4BR / 1Ba,available aug 1,42.387127,-71.116258,2017-04-06  1:05pm,2017-04-28  8:08pm,apartment
Available 8.1 - 4 bed - yummy - walk to shops/restaurants,http://boston.craigslist.org/gbs/fee/6079381920.html,"Please call or text msg Michael at for showing appointment #156988: 4 Bedroom in Somerville available August 1st for $3600/month. Check it out: Utilities are included! On street parking, in a...",$3600,4BR / 1Ba,available aug 1,42.387127,-71.116258,2017-04-08  9:23am,2017-04-28  8:08pm,apartment
"5/01, Modern Fresh Pond 3BD/2BA, HW Incl, Parking, 10 min to Alewife!",http://boston.craigslist.org/gbs/fee/6103593414.html,"Alewife / Fresh Pond area A Deleaded 3 bedroom, 2 bathroom apartment. A brief, 10-minute walk to the Alewife [T] stop. Available May 1, 2017 Full Fee Features of note include air conditioning, a...",$3800,3BR / 2Ba,available may 1,42.387129,-71.139135,2017-04-25 10:20am,2017-04-29  3:48pm,apartment
"2 FULL Baths, WHOLE UNIT REHABBED: W/D In-Unit & MORE!",http://boston.craigslist.org/gbs/fee/6107204008.html,"ID: 2079690 Rent: $4000 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 4 Baths: 2 Pet: Negotiable Brand new renovation. New gut rehabbed, 4 bedroom, 2 full bath unit on the second...",$4000,4BR / 2Ba,1500ft2,42.387143,-71.092488,2017-04-27  4:15pm,email to friend,available sep 1
Newly renovated 3 bed near Porter: parking & free laundry!,http://boston.craigslist.org/gbs/fee/6104531111.html,"ID: 1199514 Location: Berkeley St., Somerville (Spring Hill) Rent: $3000 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Pet: Cat Ok Features: 1,200+ sq ft, Cats Negotiable, ",$3000,3BR / 1Ba,1200ft2,42.387163,-71.104319,2017-04-25  8:04pm,email to friend,available sep 1
"Great Value! Spring Hill 3BR w/ Central AC - Close to Union, Large BRs",http://boston.craigslist.org/gbs/fee/6104678716.html,"ID: 2394234 Location: Berkeley St., Somerville (Spring Hill) Rent: $3000 / Month Broker Fee: One Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Pet: No Pet Features: Central Air, Dishwasher, Gas...",$3000,3BR / 1Ba,1200ft2,42.387163,-71.104319,2017-04-25 10:20pm,email to friend,available sep 1
Springhill Beautiful 3 Bedroom Apt W/ Renovated Bathroom&Central A/C,http://boston.craigslist.org/gbs/abo/6067505200.html,Apartment Description: Available SEPTEMBER 1st. Large 3 Bedroom Apartment with one bath (Very Large Closets) -Central A/C -Newly Renovated tile Bathroom -FREE Laundry (Basement) -High Ceilings...,$3000,3BR / 1Ba,1200ft2,42.387163,-71.104319,2017-03-30 10:32pm,2017-04-29 12:44am,available sep 1
6/1! Great 2.5BD!Parking!6 min to Sullivan T!Laundry!HWD FL,http://boston.craigslist.org/gbs/fee/6108061365.html,"Unit ID# 8720 Sullivan Square area 2.5 bedroom, 1 bathroom apartment. 6-minute walk to the Sullivan Square [T] stop. Eat-in kitchen has a dishwasher, disposal and gas range. In-unit laundry 1...",$2100,2BR / 1Ba,available jun 1,42.387175,-71.082343,2017-04-28 10:15am,email to friend,apartment
LUXURY 2 Bd 2 Ba on Bay State Rd | Av NOW | Just Renov | Open Layout,http://boston.craigslist.org/gbs/nfb/6091067295.html,"Call, Text or Email Matt for a showing: or mhohrath(at)bbarealtygroup.com! NEW BUILDING in 2012 Beautiful 5 unit building near Concord Ave. and Fresh Pond Circle Laundry in the unit Granite /...",$3800,3BR / 2Ba,available jan 8,42.387219,-71.139677,2017-04-16  6:13pm,2017-04-30  7:59pm,apartment
"9/1 ACROSS FROM T, spacious 2 bed, first floor, Closets &more! Porter!",http://boston.craigslist.org/gbs/abo/6103799613.html,"ID: 2394389 Location: Somerville Ave., SomervilleRent: $2600 / Month Available Date: 09/01/2017 Beds: 2 Baths: 1 Available 9/1 NO FEE-- Last month's rent only to sign a 1 year lease w option to renew ",$2600,2BR / 1Ba,available sep 1,42.387228,-71.116715,2017-04-25 12:18pm,email to friend,apartment
SEPT !- Across from Porter T. 10 mins to Harvard! MUST SEE!BEAUTIFUL!,http://boston.craigslist.org/gbs/abo/6103571479.html,"ID: 805787 Location: Somerville Ave., SomervilleRent: $3200 / Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Features: Dishwasher, Eat-in Kitchen, Hardwood Floors, High Ceiling, Yard NO FEE- Deal...",$3200,3BR / 1Ba,available sep 1,42.387228,-71.116715,2017-04-25 10:06am,email to friend,apartment
"9/1-ACROSS from PORTER T. Mins 2 Harvard. Porches, LIGHT, spacious,D/W",http://boston.craigslist.org/gbs/abo/6103572257.html,"ID: 790052 Location: Somerville Ave., SomervilleRent: $3400 / Month Available Date: 09/01/2017 Beds: 3 Baths: 1 Features: Dishwasher, Eat-in Kitchen, Hardwood Floors, Internet, Laundry in Building,...",$3400,3BR / 1Ba,available sep 1,42.387228,-71.116715,2017-04-25 10:07am,email to friend,apartment
SEPT. 1- Across from Porter T. 10 mins to Harvard! MUST SEE! BEAUTIFUL,http://boston.craigslist.org/gbs/nfb/6102939274.html,"Want to live on top of the REDLINE? Porter T! Across the St! Eat at Annas or Potbelly all the time! Location: Somerville Ave., SomervilleRent: $3200 / Month Broker Fee: No Fee Available Date:...",$3200,3BR / 1Ba,available sep 1,42.387228,-71.116715,2017-04-24  7:28pm,email to friend,apartment
"4/01, Modern Fresh Pond 3BD/2BA, HW Incl, Parking, 10 min to Alewife!",http://boston.craigslist.org/gbs/fee/6077063771.html,"Alewife / Fresh Pond area A Deleaded 3 bedroom, 2 bathroom apartment. A brief, 10-minute walk to the Alewife [T] stop. Available April 1, 2017 Full Fee Features of note include air conditioning, a...",$3800,3BR / 2Ba,available apr 1,42.387297,-71.138921,2017-04-06  3:15pm,2017-04-25  9:13am,cats are OK - purrr
